id	account_name	biz	total	yxgm	yxpl	rkd	read_count_d	frequency_d	like_count_d	is_original	qr_code_url	brief_intro
MzIwOTE3OTI5OQ==	嘟嘟妈妈课堂	ddmmkt	63.4	69.0	70.21	49.72	491385.0	256	2048.0	147.0	http://open.weixin.qq.com/qr/code/?username=ddmmkt	作为怀孕、育儿过程中的决策者，只有坚持学习科学专业知识，才能让自己和宝宝不断成长。
MzI5MzAzMDgxNw==	爸妈说	ibamashuo	63.22	64.82	76.03	48.45	222166.0	406	1684.0	25.0	http://open.weixin.qq.com/qr/code/?username=ibamashuo	爸妈说平台提供爸妈们的原创首发文章。
MzA5NTIwMjM5MQ==	育儿	wmjz516	63.2	65.74	82.91	40.37	264632.0	700	487.0	0.0	http://open.weixin.qq.com/qr/code/?username=wmjz516	【育儿】官方，每日推送育儿知识、分享育儿心得、亲子教育、成长故事等，育儿其实也很简单！
MjM5NzMyNzI2MQ==	屋檐下的小雨	wuyanxia9707	63.03	73.81	44.98	67.88	1223774.0	34	33158.0	13.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106576&ver=1&signature=k*rZ8cFKeVzqrgdN80lvmWdaJPzQQv2*9oTf-9Go6OulEymk0VW3UAuEu2ZJW2E*LAeqhUv4VeShQn07qsLb8RWVzAZuCRXgWvsSygcTsyI=	此公共账号为屋檐下的小雨微信唯一公共账号，其余均为假冒.
MjM5MTM5MjgxOA==	柏柏BJ	baibaibj911	62.71	69.12	63.4	54.17	502295.0	149	4051.0	105.0	http://open.weixin.qq.com/qr/code/?username=baibaibj911	此公号专注育儿漫画及简笔画教程.个人VX:bj86963611.
MzA4MTExNTQxOQ==	360儿童卫士	kids360	62.67	70.26	62.7	53.32	624356.0	141	3558.0	0.0	http://open.weixin.qq.com/qr/code/?username=kids360	你好！我是360儿童手表！&nbsp;关注我，你可以迅速成为一名优秀的家长！&nbsp;同时，我还将告诉你，我们最近有什么新活动等着你来参加！&nbsp;快来关注我！快来关注我！快来关注我！
MzA3MDUxOTI3Mw==	大白妈妈订阅号	dbmmdyh	62.6	69.33	68.47	48.49	522954.0	223	1696.0	161.0	http://open.weixin.qq.com/qr/code/?username=dbmmdyh	在这，是有趣、有料、有用的健康科学育儿知识。来吧！让有意思的事情有意义，让有意义的事情有意思。
MzI5MTE5NjQ2MA==	宝宝印记	baobaoyinji0915	62.51	66.01	70.6	50.12	278220.0	264	2177.0	3.0	http://open.weixin.qq.com/qr/code/?username=baobaoyinji0915	宝宝印记——将爱的每一步记录成册。&nbsp;在这里，可以每日晒出宝宝萌照；&nbsp;在这里，可以为TA印下成长足迹；&nbsp;在这里，我们一起记录美好童年。
MzA5MzMxMDgzNg==	若熙媽咪	ruoximami21	62.46	73.04	44.24	67.71	1058307.0	32	32334.0	4.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzA5MzMxMDgzNg==&mid=2650922231&idx=1&sn=f7608c3bf25a7359b0b64a1e70807981&send_time=	85后时尚妈妈，家有儿女。高级育婴师，微博签约自媒体，百万博主，担任新浪博客育儿管理员，杂志特约撰稿人。在母婴美食圈有一定的知名度，并有幸受邀参加多场品牌线下活动，有启初，戴森，美赞臣，伊利，三星，多美滋，北京儿童医院，康师
MzI3NzQ5NTI0Mg==	小橙妈妈	ixchmm	62.31	72.27	54.11	58.3	914962.0	71	7629.0	4.0	http://open.weixin.qq.com/qr/code/?username=ixchmm	分享育儿心得
MzIwMDEzODEzMg==	零落妈妈	lingluomama2015	61.92	72.61	44.98	65.75	975303.0	34	23929.0	8.0		高级育婴师、新浪自媒体联盟成员、美食达人，这里是最高端的时尚白领生活专属领地，引领时尚潮流，贴近时下年轻女性的时尚需求， 多年的育婴经验和对美食的最求，将给大家一个不一样的零落妈妈，这就是零落妈妈，零落妈妈就是我，欢迎订阅！
MjM5MzYwMzg4NQ==	吾里宝宝	linshaoyinloveyou	61.9	73.51	40.73	68.83	1157680.0	24	38339.0	20.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106694&ver=1&signature=WB4C4-YaoHSRI68-U0I-*rqGS2dLl9Dciim1aYcVXCGGHfnoJA1LKmQkAed0ts3T66jki-Sl2QligzMaIV09n7KjFx6-j*WkTkYV7spUsJ4=	这，是一个亲子母婴类公众号!主要分享带上娃的吃喝玩乐，亲子关系和宝宝教育，关于宝宝和爸妈的一切!
MzI5MDIyMzIwMA==	林少吟	sunnybabywow	61.85	72.94	38.52	71.6	1038438.0	20	58644.0	19.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106737&ver=1&signature=3GLTojlWbI14A606dLtCgr94fpmWKiQ*OtziIi3Tgsd*40D1mELbCAVom*tqJQ4y-R4UcDY*y8n5r4MmPSJ1lr32Uu4l0asS9p4ujuwR3HI=	天马行空，任你自行想象
MzI1MjM5MTM1OA==	首都儿科研究所	sdekyjskph	61.82	63.28	78.27	43.57	165721.0	485	796.0	40.0	http://open.weixin.qq.com/qr/code/?username=sdekyjskph	传播科普 服务大众
MzI5MzA4MzU2OQ==	教你做个优秀妈妈Ya	ba5040	61.73	65.85	65.98	52.43	270047.0	183	3102.0	2.0	http://open.weixin.qq.com/qr/code/?username=ba5040	教你如何管教孩子简单又有效，让你做一个好妈妈
MjM5OTA0NDAwMA==	SaraSAra蕾蕾酱	sara881003	61.67	74.74	43.85	63.47	1462380.0	31	16855.0	22.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491107116&ver=1&signature=31nTidO8r9hZC58XneloRDDFip854qmFrFQ-2gvW5lvmyKWx-GAeVJ1Olbxn9-iXXZgjirIGVYRgd2wBj-IiREJJ4l*RB3y7T8CPGmskpg0=	来自腾讯微博认证资料:陈蕾，腾讯女性美妆达人，知名时尚博主，经常受邀参加各类美容时尚派对活动. @Sara陈蕾
MzA4OTQ5MTA5Mg==	小九月	xiaojiuyue_520	61.49	71.06	42.16	69.08	726402.0	27	39884.0	4.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106087&ver=1&signature=wZCSByN5Rsi2RbkK640gHPVvc7PZco9MV2learZYXIvOV9RBzT7UlXLQT*nm3GtZ2t7nAFIVz1ZjTG78nmy0Or4G8*YarZKT46Ak6*-Iuv8=	新浪千万育儿名博，爱好美食、旅行、时尚
MzA3MDI1MTQxNQ==	贝贝辣妈-哈伦	halunmeishi	61.48	71.62	44.62	65.9	807905.0	33	24486.0	6.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106609&ver=1&signature=fUv1lUM3cBNNedQy04xt2HHUQrZ0WqgDhFsUgjiYo1QUWkHkxpe4cbLA5Ihnj8qBqxGNeqxCAJylOevPJqAwwGrCpSDshgU9nC*kHxkyuEA=	育儿，美食，旅游，摄影.
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	61.37	74.89	43.03	63.14	1309496.0	26	15214.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	61.37	74.89	43.03	63.14	1504285.0	29	16033.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	61.37	74.89	43.03	63.14	1115969.0	21	14072.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	61.37	74.89	43.03	63.14	1309496.0	26	15214.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	61.37	74.89	43.03	63.14	1310758.0	24	14891.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	61.37	74.89	43.03	63.14	1309496.0	26	15214.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	61.37	74.89	43.03	63.14	1504285.0	29	16033.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	61.37	74.89	43.03	63.14	1309496.0	26	15214.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	61.37	74.89	43.03	63.14	1115969.0	21	14072.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	61.37	74.89	43.03	63.14	1504285.0	29	16033.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	61.37	74.89	43.03	63.14	1504285.0	29	16033.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	61.37	74.89	43.03	63.14	1115969.0	21	14072.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	61.37	74.89	43.03	63.14	1310758.0	24	14891.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	61.37	74.89	43.03	63.14	1310758.0	24	14891.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	61.37	74.89	43.03	63.14	1115969.0	21	14072.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	61.37	74.89	43.03	63.14	1310758.0	24	14891.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MzAwNTIwOTkyOA==	呆小贺	daima2015	61.32	73.42	47.59	60.22	1136308.0	42	10252.0	29.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106106&ver=1&signature=Ywzi58o5BGbhDl6-XUhAxFeJgVvoLWOSWDW34wtibICrHoGhTv6v*5sBf7X5TpMBHTCCI5U1MBhdaXCjz2eqEWcnJZlNz67uY6Tf97P4Mtk=	宇宙第二好玩的母婴漫画
MzIzNTAzMTQ3OQ==	佑见笑颜	youjianxiaoyan1	61.14	72.31	43.03	65.55	920511.0	29	23194.0	7.0		高级育婴师、美食品鉴师、美食达人、杂志撰稿人，多次参加线下活动。约稿qq：171404286。
MzI4MzMwMzMwMg==	辣妈萌贝贝	lamamengbeibei	60.99	71.51	44.24	64.84	790542.0	32	20793.0	0.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzI4MzMwMzMwMg==&mid=2247483967&idx=1&sn=b5f4cc9300333b87db2b8a926ae207d2&send_time=	新浪认证母婴博主， 微博签约自媒体，家有二宝，生活辛苦而快乐着，喜欢与你一起分享生活点滴，期待你的关注！
MzA5NTU5NTMwMg==	莉娜丫头	yayai005-	60.92	72.28	43.03	64.88	916402.0	29	20920.0	22.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106625&ver=1&signature=jL9ngLYablt1jkr7Ra-FkgLSl3yXPvTvi3Z*Fa5oUzhcXFMkyFlYk7NkQvYHAYNo6W06tayFdaGJlLyCF-AJJZOuvbuRAIs*Mii1jZ6p4ho=	多年美容编辑经历，新浪千万博客博主，曾接受过中央2台、北京卫视采访.多次撰稿刊登在时尚美容画报、《W》周刊和都市主妇.
MjM5MTY0MTcwMA==	龚晓明医生	drgongxiaoming	60.71	74.3	46.99	57.77	1345115.0	40	7041.0	24.0	http://open.weixin.qq.com/qr/code/?username=drgongxiaoming	一个有良知的妇产科医生，服务病人至上。半个互联网创业者。
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.58	74.16	41.7	62.8	1309496.0	26	15214.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.58	74.16	41.7	62.8	1310758.0	24	14891.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.58	74.16	41.7	62.8	1115969.0	21	14072.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.58	74.16	41.7	62.8	1115969.0	21	14072.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.58	74.16	41.7	62.8	1115969.0	21	14072.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.58	74.16	41.7	62.8	1309496.0	26	15214.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.58	74.16	41.7	62.8	1115969.0	21	14072.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.58	74.16	41.7	62.8	1309496.0	26	15214.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.58	74.16	41.7	62.8	1310758.0	24	14891.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.58	74.16	41.7	62.8	1310758.0	24	14891.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.58	74.16	41.7	62.8	1504285.0	29	16033.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.58	74.16	41.7	62.8	1310758.0	24	14891.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.58	74.16	41.7	62.8	1504285.0	29	16033.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.58	74.16	41.7	62.8	1504285.0	29	16033.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.58	74.16	41.7	62.8	1504285.0	29	16033.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.58	74.16	41.7	62.8	1309496.0	26	15214.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MzAwOTMzMDc0NQ==	宝宝辅食	QQ860955995	60.29	68.72	64.83	45.41	465513.0	167	1057.0	25.0	http://open.weixin.qq.com/qr/code/?username=QQ860955995	宝宝辅食为宝妈们分享宝宝辅食食谱，宝宝辅食制作经验！
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.24	74.17	40.73	62.66	1309496.0	26	15214.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.24	74.17	40.73	62.66	1310758.0	24	14891.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.24	74.17	40.73	62.66	1310758.0	24	14891.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.24	74.17	40.73	62.66	1310758.0	24	14891.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.24	74.17	40.73	62.66	1309496.0	26	15214.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.24	74.17	40.73	62.66	1309496.0	26	15214.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.24	74.17	40.73	62.66	1309496.0	26	15214.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.24	74.17	40.73	62.66	1310758.0	24	14891.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.24	74.17	40.73	62.66	1115969.0	21	14072.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.24	74.17	40.73	62.66	1504285.0	29	16033.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.24	74.17	40.73	62.66	1115969.0	21	14072.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.24	74.17	40.73	62.66	1115969.0	21	14072.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.24	74.17	40.73	62.66	1504285.0	29	16033.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.24	74.17	40.73	62.66	1504285.0	29	16033.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	60.24	74.17	40.73	62.66	1115969.0	21	14072.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	60.24	74.17	40.73	62.66	1504285.0	29	16033.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MzA5NDM2ODEwMg==	文允熹	wen_yunxi	60.21	70.61	41.7	65.96	666644.0	26	24706.0	12.0	http://mp.weixin.qq.com/mp/qrcode?scene=10000004&size=102&__biz=MzA5NDM2ODEwMg==&mid=2651019141&idx=1&sn=a973cab2a8595069c84016f9e24f1ce0&send_time=	熹贵妃的专属秘密花园，美妆育儿美食败家云云～欢迎大家和我互动交流哦，让我们一起分享彼此的美丽心得，oni陪着你们一起成长：）
MzA3MDE0NDY1Mw==	木木猪头88	Amy-linxl	59.99	68.52	35.85	73.68	448756.0	16	80723.0	3.0	http://open.weixin.qq.com/qr/code/?username=Amy-linxl	资深时尚、护肤美妆达人,百万博主,母婴达人,签约妈咪宝贝!作为一枚辣妈除了爱晒娃,更爱分享生活中的一切,一切从0成长,让我们学做精致女人!
MjM5MTQ1MjQzOQ==	太子金宝宝	taizijinbaobao	59.96	60.33	75.81	43.66	94691.0	399	808.0	22.0	http://open.weixin.qq.com/qr/code/?username=taizijinbaobao	仲景宛西制药股份有限公司太子金颗粒官方账号，为您提供育儿知识和宝宝健康咨询服务。
MzA3MjgyOTcxMw==	Miss米啦	Missmila20	59.86	69.42	41.22	66.79	531858.0	25	28081.0	0.0	http://open.weixin.qq.com/qr/code/?username=Missmila20	美容护肤、服饰美搭、母婴育儿、 旅游出行、摄影拍照, 在这里,米啦陪你一起摆聊斋! 【工作QQ:870830538】
MzAxMjEzODQzMg==	母乳育儿联盟	ZH-BPA	59.8	68.43	60.04	48.97	440879.0	114	1823.0	77.0	http://open.weixin.qq.com/qr/code/?username=ZH-BPA	以珠海市母乳喂养促进会为发起单位，联合全国母婴公益机构以专业的孕产哺育知识推动母婴公益领域发展。欢迎珠海妈妈和全国妈妈加入母婴育儿公益大家庭。
MzI1OTUwNzg1OQ==	图妈育儿	tumayuer360	59.79	58.38	75.22	46.1	65362.0	381	1174.0	0.0	http://open.weixin.qq.com/qr/code/?username=tumayuer360	2个孩子妈，高级营养师，育儿达人。分享有趣、有用、有温度的最全最靠谱的育儿知识，每日分享一个深度育儿专题，图妈在线解答。另外，关注我，粉丝福利定期免费派送哟。
MjM5MDczOTQyMw==	幼乐房孕婴童连锁	ylf2013wx	59.33	64.13	70.97	41.82	194950.0	272	609.0	0.0	http://open.weixin.qq.com/qr/code/?username=ylf2013wx	主营婴幼儿奶粉、辅食、营养品、婴幼儿用品、纸尿裤、童车床、洗护产品、玩具、图书、婴幼儿服装、电器、孕产妇用品、棉品、婴儿游泳馆、亲子活动、育婴咨询等项目服务。
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	59.3	73.32	39.11	62.29	1115969.0	21	14072.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	59.3	73.32	39.11	62.29	1309496.0	26	15214.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	59.3	73.32	39.11	62.29	1309496.0	26	15214.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	59.3	73.32	39.11	62.29	1504285.0	29	16033.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	59.3	73.32	39.11	62.29	1115969.0	21	14072.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	59.3	73.32	39.11	62.29	1504285.0	29	16033.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	59.3	73.32	39.11	62.29	1504285.0	29	16033.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	59.3	73.32	39.11	62.29	1310758.0	24	14891.0	16.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	59.3	73.32	39.11	62.29	1309496.0	26	15214.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	59.3	73.32	39.11	62.29	1115969.0	21	14072.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	59.3	73.32	39.11	62.29	1310758.0	24	14891.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	59.3	73.32	39.11	62.29	1310758.0	24	14891.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	59.3	73.32	39.11	62.29	1310758.0	24	14891.0	13.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	和睦家药师冀连梅	ji-lian-mei	59.3	73.32	39.11	62.29	1115969.0	21	14072.0	14.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	59.3	73.32	39.11	62.29	1504285.0	29	16033.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MjM5MjgwOTI5MQ==	冀连梅药师	ji-lian-mei	59.3	73.32	39.11	62.29	1309496.0	26	15214.0	11.0	http://open.weixin.qq.com/qr/code/?username=ji-lian-mei	向公众普及安全合理用药知识
MzAwNTMxNTc3NQ==	小润润成长记	xrrmm566	59.19	70.15	55.91	49.02	610686.0	82	1837.0	82.0	http://open.weixin.qq.com/qr/code/?username=xrrmm566	妇产科医生妈妈,只分享专业的原创孕产知识,关于孕期保健、产后康复、新生儿护理、母乳喂养、辅食添加、囤货购物、育儿常识、疾病常识、营养专题、睡眠引导等养、育、教.
MzIzMjUzMzE3MQ==	小思妈妈营养餐	xsmmyyc	59.19	71.95	52.22	50.51	860927.0	61	2312.0	22.0	http://open.weixin.qq.com/qr/code/?username=xsmmyyc	专注营养辅食育儿的靠谱公众号
MjM5OTI3MjE3Mw==	育婴课堂	czysf0317	58.92	59.19	73.41	44.09	76267.0	330	863.0	79.0	http://open.weixin.qq.com/qr/code/?username=czysf0317	关注宝宝健康成长，了解最新育儿知识，教你成为一个合格的宝妈！
MjM5NTkxNjg1MQ==	Lilytiti	LilytitiMode	58.86	71.28	37.9	64.59	757451.0	19	20013.0	4.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106633&ver=1&signature=L*5Un1JOxGNwVw*aPaJFQ-WOTzWAaMT408b5yecIhJhAae6mlz*IMxkL9FURENKng4l0vqASWnhArsPA1Kab2p04UmyKQSna3Gl*LGmOMfo=	Ture Color~逆生长大妞一枚，时尚博主及品牌嘉宾，在这里会看到我的护肤彩妆、搭配旅行及美食生活等精彩内容【微博:Lilytiti0816】
MzAwNjIyNTYyMw==	快乐宝宝	hpbb001	58.49	64.06	69.6	40.55	192400.0	244	501.0	1.0	http://mp.weixin.qq.com/rr?src=3&timestamp=1491106020&ver=1&signature=0t-v-tGfsS*pd0XRXooHHLHfgrDw02JCY5XWuz6VUwybsUAc9qKg-vbiRMMLhonxKRCSl7eXyOd7PUrQhlovxl372Kpm8YSEUwxAiwXyqYY=	分享母婴和育儿知识，帮助准妈妈和新妈妈，促进宝宝健康成长
